xbox,ybox,annorect_id
980,372,7654
531,431,7655
372,407,7656
77,460,7657
1240,462,7658
1175,721,7659
1658,544,7660
1238,524,7661
769,647,7662
437,698,7663
787,287,7664
751,325,7665
658,426,7666
530,311,7667
644,349,7668
651,356,7669
481,458,7670
138,610,7671
912,582,7672
830,541,7673
1029,621,7674
1157,602,7675
615,538,7676
868,336,7677
604,466,7678
362,348,7679
80,326,7680
353,305,7681
457,369,7682
545,415,7683
682,453,7684
755,544,7685
999,527,7686
1107,536,7687
770,498,7688
495,466,7689
289,443,7690
698,323,7691
668,218,7692
494,208,7693
49,158,7694
517,356,7695
285,549,7696
748,421,7697
369,256,7698
604,426,7699
446,442,7700
698,340,7701
917,256,7702
729,294,7703
207,315,7704
251,308,7705
119,309,7706
74,334,7707
436,414,7708
342,363,7709
944,317,7710
939,403,7711
454,326,7712
165,344,7713
1022,400,7714
684,517,7715
1048,500,7716
1235,419,7717
1211,603,7718
1231,472,7719
1006,491,7720
538,395,7721
921,469,7722
1369,442,7723
449,530,7724
982,500,7725
884,402,7726
1562,495,7727
982,390,7728
395,459,7729
619,594,7730
1156,586,7731
1281,390,7732
1193,660,7733
390,588,7734
678,578,7735
536,596,7736
985,461,7737
814,514,7738
587,453,7739
60,391,7740
838,264,7741
439,379,7742
362,157,7743
1251,262,7744
833,298,7745
1000,365,7746
699,459,7747
879,320,7748
855,391,7749
1327,656,7750
699,643,7751
527,542,7752
684,540,7753
519,468,7754
1430,744,7755
1209,603,7756
453,576,7757
318,478,7758
919,576,7759
377,663,7760
526,457,7761
699,482,7762
1035,518,7763
284,540,7764
1238,704,7765
712,619,7766
502,313,7767
673,317,7768
841,368,7769
340,266,7770
918,268,7771
678,482,7772
747,356,7773
512,228,7774
59,612,7775
781,361,7776
504,255,7777
888,296,7778
431,328,7779
864,417,7780
678,322,7781
389,429,7782
412,353,7783
940,323,7784
729,328,7785
424,340,7786
458,371,7787
788,404,7788
733,293,7789
782,509,7790
1782,469,7791
957,605,7792
1708,705,7793
1006,448,7794
528,610,7795
997,328,7796
54,297,7797
176,321,7798
809,263,7799
737,380,7800
490,318,7801
694,340,7802
448,371,7803
1040,395,7804
696,476,7805
400,373,7806
1025,469,7807
818,503,7808
321,428,7809
1093,464,7810
882,397,7811
746,328,7812
812,355,7813
562,451,7814
733,381,7815
585,438,7816
828,355,7817
567,389,7818
894,567,7819
607,461,7820
345,426,7821
404,360,7822
191,586,7823
1022,521,7824
876,460,7825
296,451,7826
1193,388,7827
1050,480,7828
1041,461,7829
671,463,7830
413,400,7831
168,408,7832
545,600,7833
623,534,7834
714,367,7835
647,318,7836
572,393,7837
449,327,7838
809,300,7839
956,297,7840
1069,286,7841
1024,561,7842
597,457,7843
402,124,7844
640,430,7845
624,345,7846
1102,176,7847
1223,161,7848
1001,178,7849
1118,444,7850
842,416,7851
883,292,7852
683,393,7853
400,493,7854
931,324,7855
516,382,7856
62,368,7857
215,345,7858
362,331,7859
690,345,7860
778,299,7861
865,331,7862
997,339,7863
584,304,7864
687,335,7865
1100,494,7866
650,398,7867
553,483,7868
373,533,7869
517,523,7870
795,342,7871
557,247,7872
432,321,7873
325,372,7874
39,334,7875
874,425,7876
1034,523,7877
815,595,7878
504,554,7879
556,492,7880
874,441,7881
579,482,7882
1064,442,7883
283,422,7884
873,302,7885
667,273,7886
162,347,7887
477,479,7888
679,405,7889
878,420,7890
1185,439,7891
218,803,7892
598,499,7893
721,626,7894
1247,797,7895
1057,711,7896
789,864,7897
222,755,7898
1433,820,7899
1337,549,7900
1136,431,7901
867,506,7902
143,464,7903
1442,553,7904
1347,445,7905
922,498,7906
840,484,7907
406,565,7908
1592,223,7909
949,445,7910
1524,815,7911
1129,501,7912
1181,611,7913
724,494,7914
599,416,7915
968,556,7916
631,458,7917
986,555,7918
717,507,7919
453,535,7920
63,566,7921
105,444,7922
828,433,7923
564,432,7924
127,352,7925
984,371,7926
75,331,7927
1068,509,7928
752,437,7929
665,440,7930
269,373,7931
311,338,7932
392,416,7933
459,294,7934
766,531,7935
773,494,7936
601,418,7937
990,395,7938
1061,464,7939
772,519,7940
713,513,7941
891,463,7942
140,151,7943
728,231,7944
841,334,7945
924,501,7946
708,486,7947
590,490,7948
419,352,7949
301,430,7950
147,443,7951
733,630,7952
640,398,7953
527,373,7954
1070,351,7955
892,401,7956
918,527,7957
397,522,7958
365,361,7959
123,475,7960
965,325,7961
615,367,7962
507,369,7963
1079,353,7964
894,340,7965
231,333,7966
687,267,7967
116,360,7968
157,303,7969
70,310,7970
79,206,7971
576,278,7972
290,483,7973
1079,481,7974
840,534,7975
676,498,7976
377,506,7977
520,504,7978
907,632,7979
1017,567,7980
707,308,7981
940,566,7982
669,624,7983
539,559,7984
179,538,7985
352,570,7986
809,429,7987
564,346,7988
769,360,7989
638,311,7990
1078,495,7991
1217,545,7992
245,350,7993
163,463,7994
362,444,7995
910,313,7996
558,322,7997
722,238,7998
1028,278,7999
947,418,8000
606,408,8001
481,289,8002
581,333,8003
106,285,8004
993,379,8005
689,426,8006
576,451,8007
427,401,8008
632,309,8009
962,379,8010
1184,286,8011
967,334,8012
777,301,8013
554,350,8014
366,300,8015
320,247,8016
1657,630,8017
1417,488,8018
1020,487,8019
651,599,8020
71,935,8021
917,599,8022
970,426,8023
1324,883,8024
598,341,8025
1160,229,8026
932,349,8027
1689,153,8028
708,616,8029
550,433,8030
861,405,8031
1849,493,8032
1500,640,8033
980,446,8034
733,455,8035
491,708,8036
644,451,8037
1217,931,8038
290,308,8039
181,336,8040
1551,517,8041
1087,772,8042
592,856,8043
249,683,8044
774,559,8045
1039,588,8046
1386,576,8047
1097,776,8048
852,737,8049
456,783,8050
680,417,8051
1551,312,8052
1208,505,8053
684,580,8054
1621,457,8055
399,509,8056
1651,503,8057
721,451,8058
944,446,8059
93,399,8060
864,343,8061
1137,473,8062
369,368,8063
432,459,8064
228,280,8065
178,266,8066
269,223,8067
880,394,8068
930,342,8069
675,344,8070
387,325,8071
89,341,8072
887,565,8073
627,348,8074
108,535,8075
96,359,8076
478,487,8077
548,432,8078
713,208,8079
389,157,8080
562,401,8081
764,432,8082
724,512,8083
310,327,8084
1086,630,8085
981,202,8086
1248,650,8087
1090,454,8088
735,425,8089
1577,767,8090
811,855,8091
1088,550,8092
767,424,8093
1114,801,8094
1293,589,8095
816,661,8096
153,676,8097
421,444,8098
621,210,8099
352,436,8100
637,396,8101
944,317,8102
418,363,8103
815,358,8104
543,177,8105
571,371,8106
373,377,8107
399,462,8108
1124,485,8109
601,469,8110
667,332,8111
634,538,8112
736,354,8113
386,460,8114
1059,360,8115
1134,331,8116
827,200,8117
835,429,8118
509,363,8119
594,340,8120
949,323,8121
886,400,8122
590,362,8123
762,411,8124
553,313,8125
805,320,8126
590,313,8127
576,389,8128
633,332,8129
695,401,8130
534,305,8131
809,341,8132
768,340,8133
1024,157,8134
799,252,8135
833,336,8136
534,252,8137
734,288,8138
410,259,8139
756,255,8140
770,289,8141
824,561,8142
839,486,8143
793,353,8144
722,352,8145
847,413,8146
840,444,8147
474,609,8148
1144,457,8149
679,536,8150
959,414,8151
566,541,8152
1414,592,8153
434,543,8154
1370,541,8155
1278,388,8156
648,546,8157
1194,582,8158
578,441,8159
1404,527,8160
462,511,8161
1116,428,8162
1296,449,8163
610,487,8164
1191,628,8165
517,458,8166
1594,604,8167
571,707,8168
764,531,8169
238,896,8170
1624,733,8171
883,614,8172
418,770,8173
1344,864,8174
307,320,8175
1224,568,8176
486,611,8177
785,330,8178
1674,436,8179
1590,429,8180
847,519,8181
1052,429,8182
476,294,8183
1069,483,8184
1609,482,8185
1012,583,8186
1158,350,8187
801,344,8188
1191,573,8189
1074,543,8190
771,857,8191
754,403,8192
662,364,8193
327,514,8194
905,70,8195
860,415,8196
426,492,8197
811,463,8198
755,297,8199
311,388,8200
559,422,8201
196,356,8202
491,280,8203
798,327,8204
1106,589,8205
1264,568,8206
1265,669,8207
1096,442,8208
929,338,8209
776,435,8210
388,374,8211
749,470,8212
196,440,8213
627,415,8214
201,421,8215
945,355,8216
688,439,8217
380,349,8218
848,436,8219
246,403,8220
484,533,8221
491,432,8222
928,466,8223
708,410,8224
915,409,8225
474,525,8226
746,359,8227
805,478,8228
736,601,8229
976,582,8230
1103,822,8231
1266,758,8232
624,402,8233
898,531,8234
1109,442,8235
110,460,8236
442,382,8237
766,469,8238
942,376,8239
804,361,8240
719,501,8241
821,404,8242
1087,374,8243
436,403,8244
609,353,8245
822,351,8246
556,282,8247
729,373,8248
345,404,8249
852,327,8250
960,369,8251
526,289,8252
792,344,8253
639,302,8254
493,400,8255
342,523,8256
471,282,8257
925,462,8258
520,400,8259
694,313,8260
1274,442,8261
601,560,8262
620,395,8263
544,422,8264
902,396,8265
425,304,8266
748,369,8267
878,285,8268
569,255,8269
437,243,8270
1026,388,8271
767,497,8272
775,256,8273
627,215,8274
405,439,8275
300,302,8276
129,208,8277
348,568,8278
319,289,8279
609,409,8280
878,407,8281
1071,308,8282
667,357,8283
932,393,8284
454,351,8285
1157,159,8286
874,170,8287
88,201,8288
332,350,8289
809,350,8290
530,305,8291
816,323,8292
563,352,8293
432,356,8294
574,312,8295
645,394,8296
782,338,8297
625,379,8298
685,380,8299
846,337,8300
766,700,8301
1085,548,8302
739,622,8303
1008,482,8304
943,531,8305
964,528,8306
1278,397,8307
877,495,8308
678,644,8309
1026,556,8310
554,448,8311
895,588,8312
612,451,8313
932,403,8314
1075,311,8315
853,671,8316
1381,577,8317
1282,480,8318
751,305,8319
1089,330,8320
948,273,8321
690,257,8322
815,371,8323
770,285,8324
985,259,8325
684,411,8326
1039,323,8327
829,358,8328
546,272,8329
648,268,8330
788,304,8331
865,292,8332
403,268,8333
498,305,8334
598,406,8335
969,242,8336
1023,269,8337
1065,250,8338
1116,371,8339
1241,306,8340
368,421,8341
763,392,8342
953,353,8343
1105,377,8344
1191,314,8345
1066,270,8346
1141,291,8347
766,412,8348
57,394,8349
1128,363,8350
1190,372,8351
1054,250,8352
933,273,8353
972,287,8354
837,293,8355
969,432,8356
530,350,8357
381,299,8358
347,331,8359
246,348,8360
168,303,8361
590,364,8362
698,406,8363
479,354,8364
454,324,8365
717,377,8366
552,478,8367
696,288,8368
1214,150,8369
651,347,8370
670,377,8371
234,388,8372
1186,290,8373
1099,309,8374
881,483,8375
1018,372,8376
189,397,8377
166,329,8378
589,351,8379
808,184,8380
429,203,8381
317,289,8382
395,236,8383
348,405,8384
79,459,8385
1181,322,8386
998,320,8387
827,418,8388
486,461,8389
634,392,8390
742,281,8391
935,367,8392
660,407,8393
689,227,8394
968,321,8395
713,336,8396
540,227,8397
857,293,8398
911,290,8399
963,289,8400
277,341,8401
506,425,8402
366,428,8403
620,395,8404
1654,205,8405
1101,362,8406
1105,525,8407
622,615,8408
1467,269,8409
582,469,8410
1123,534,8411
207,377,8412
796,257,8413
497,318,8414
335,400,8415
685,282,8416
402,491,8417
579,372,8418
963,236,8419
707,334,8420
519,492,8421
204,364,8422
765,409,8423
864,253,8424
629,306,8425
814,615,8426
817,711,8427
953,443,8428
1506,481,8429
1054,565,8430
1019,340,8431
924,269,8432
341,352,8433
667,274,8434
204,299,8435
711,461,8436
527,313,8437
693,345,8438
1002,442,8439
444,530,8440
364,441,8441
602,458,8442
795,230,8443
645,247,8444
501,304,8445
1144,346,8446
656,255,8447
614,132,8448
542,236,8449
629,240,8450
437,481,8451
862,700,8452
602,583,8453
598,418,8454
1268,201,8455
1581,310,8456
562,816,8457
1157,925,8458
1559,860,8459
486,530,8460
1328,549,8461
232,560,8462
839,612,8463
332,588,8464
1725,628,8465
398,311,8466
1021,515,8467
608,216,8468
737,366,8469
590,277,8470
934,320,8471
881,464,8472
489,424,8473
1052,244,8474
633,397,8475
883,481,8476
798,425,8477
832,291,8478
716,252,8479
970,302,8480
715,199,8481
936,367,8482
195,512,8483
111,440,8484
180,451,8485
338,416,8486
435,461,8487
538,446,8488
633,458,8489
731,493,8490
882,355,8491
996,431,8492
387,293,8493
755,461,8494
337,294,8495
605,375,8496
1156,332,8497
715,330,8498
880,314,8499
1008,332,8500
320,378,8501
566,456,8502
1024,429,8503
592,284,8504
797,295,8505
710,321,8506
624,391,8507
420,444,8508
797,413,8509
957,184,8510
471,389,8511
776,326,8512
194,337,8513
559,259,8514
680,413,8515
933,318,8516
849,600,8517
763,375,8518
614,484,8519
486,446,8520
688,351,8521
996,338,8522
1095,457,8523
253,521,8524
1035,309,8525
434,392,8526
80,365,8527
792,399,8528
219,344,8529
496,445,8530
473,406,8531
573,310,8532
662,355,8533
1051,285,8534
530,265,8535
796,345,8536
295,359,8537
899,307,8538
539,344,8539
556,395,8540
484,404,8541
752,416,8542
765,345,8543
440,334,8544
727,360,8545
559,385,8546
963,438,8547
848,386,8548
660,387,8549
199,403,8550
362,271,8551
224,348,8552
518,310,8553
275,268,8554
491,453,8555
277,392,8556
198,296,8557
670,424,8558
733,356,8559
316,365,8560
335,305,8561
435,348,8562
868,387,8563
296,371,8564
673,335,8565
322,352,8566
342,404,8567
255,230,8568
286,224,8569
278,293,8570
243,234,8571
578,181,8572
318,245,8573
182,192,8574
386,238,8575
374,292,8576
201,240,8577
406,243,8578
151,221,8579
160,202,8580
426,227,8581
296,195,8582
340,256,8583
307,354,8584
317,323,8585
373,287,8586
280,253,8587
340,193,8588
217,180,8589
612,467,8590
702,349,8591
558,456,8592
526,502,8593
603,375,8594
491,476,8595
688,308,8596
671,429,8597
694,372,8598
900,398,8599
1082,421,8600
805,436,8601
979,414,8602
803,495,8603
1066,601,8604
1219,642,8605
1458,526,8606
1368,591,8607
1240,471,8608
61,275,8609
1075,380,8610
538,388,8611
816,377,8612
262,332,8613
647,407,8614
1107,394,8615
79,385,8616
710,407,8617
557,398,8618
444,391,8619
147,328,8620
654,437,8621
572,361,8622
42,357,8623
168,331,8624
802,255,8625
620,300,8626
1109,202,8627
790,120,8628
353,163,8629
426,108,8630
516,120,8631
571,214,8632
732,177,8633
1103,211,8634
860,195,8635
959,571,8636
670,619,8637
694,484,8638
753,529,8639
579,541,8640
679,539,8641
803,525,8642
862,322,8643
971,329,8644
939,292,8645
773,319,8646
891,333,8647
965,291,8648
751,354,8649
468,301,8650
538,249,8651
89,265,8652
1131,316,8653
594,327,8654
769,218,8655
1103,264,8656
701,325,8657
1034,285,8658
61,304,8659
621,273,8660
130,157,8661
284,235,8662
589,368,8663
917,211,8664
1077,244,8665
1028,153,8666
907,200,8667
303,357,8668
800,200,8669
475,242,8670
1063,92,8671
492,214,8672
463,238,8673
410,189,8674
545,245,8675
209,189,8676
272,192,8677
869,430,8678
479,320,8679
291,222,8680
244,195,8681
203,176,8682
379,292,8683
479,229,8684
74,245,8685
132,264,8686
250,325,8687
306,231,8688
1219,472,8689
1043,382,8690
935,459,8691
1003,370,8692
1046,384,8693
954,410,8694
703,343,8695
619,511,8696
857,387,8697
859,485,8698
1000,326,8699
355,497,8700
489,406,8701
342,201,8702
975,337,8703
485,346,8704
497,219,8705
353,375,8706
567,276,8707
581,284,8708
657,305,8709
1150,331,8710
66,591,8711
52,371,8712
493,287,8713
467,349,8714
522,395,8715
608,332,8716
347,396,8717
893,318,8718
545,492,8719
706,204,8720
885,413,8721
683,241,8722
678,342,8723
512,346,8724
477,345,8725
705,210,8726
776,303,8727
538,193,8728
920,276,8729
734,609,8730
1244,749,8731
452,925,8732
1160,393,8733
877,334,8734
80,784,8735
625,512,8736
733,678,8737
1263,539,8738
781,432,8739
1364,605,8740
1065,539,8741
425,501,8742
873,523,8743
1274,497,8744
1791,610,8745
1528,625,8746
541,660,8747
659,226,8748
594,272,8749
621,272,8750
618,250,8751
506,181,8752
899,288,8753
761,307,8754
940,227,8755
718,291,8756
466,400,8757
648,275,8758
785,296,8759
1046,472,8760
361,408,8761
828,309,8762
110,458,8763
321,280,8764
655,187,8765
1070,339,8766
566,182,8767
701,268,8768
600,347,8769
607,314,8770
295,277,8771
885,337,8772
691,406,8773
873,416,8774
237,385,8775
305,514,8776
462,398,8777
576,244,8778
694,364,8779
839,369,8780
1111,384,8781
999,459,8782
720,180,8783
487,564,8784
1747,409,8785
1110,514,8786
1769,772,8787
388,389,8788
1060,572,8789
1587,351,8790
671,311,8791
805,439,8792
386,308,8793
919,769,8794
492,457,8795
960,659,8796
351,520,8797
1035,400,8798
1558,181,8799
991,184,8800
1215,358,8801
618,542,8802
1114,617,8803
1247,599,8804
1539,463,8805
1070,332,8806
630,305,8807
1061,614,8808
330,597,8809
912,522,8810
758,335,8811
978,363,8812
959,472,8813
890,469,8814
934,420,8815
253,258,8816
320,199,8817
183,233,8818
297,242,8819
297,221,8820
265,189,8821
239,218,8822
237,251,8823
139,273,8824
306,279,8825
388,220,8826
323,177,8827
266,210,8828
284,218,8829
338,173,8830
325,151,8831
268,305,8832
471,283,8833
156,253,8834
407,240,8835
156,239,8836
420,229,8837
278,272,8838
265,207,8839
215,250,8840
349,122,8841
310,249,8842
588,439,8843
600,486,8844
489,336,8845
599,380,8846
633,370,8847
792,436,8848
442,395,8849
548,329,8850
850,398,8851
397,367,8852
777,341,8853
519,440,8854
889,348,8855
365,421,8856
841,401,8857
425,372,8858
777,467,8859
385,371,8860
893,329,8861
908,537,8862
300,470,8863
406,337,8864
875,445,8865
277,481,8866
103,450,8867
387,278,8868
839,293,8869
792,410,8870
1022,239,8871
412,312,8872
455,358,8873
515,363,8874
568,388,8875
560,487,8876
414,453,8877
562,462,8878
407,482,8879
722,321,8880
524,327,8881
392,601,8882
465,453,8883
354,202,8884
499,375,8885
696,363,8886
285,465,8887
482,566,8888
632,235,8889
301,340,8890
661,427,8891
907,541,8892
